2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:prepare_log_file:115 - 多数据源回测日志 - 2025-08-28 12:58:48
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:prepare_log_file:116 - 回测品种: solusdt
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:prepare_log_file:117 - ================================================================================
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - Fetching data for backtest...
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - 
Fetching data...
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - Added data source for solusdt 5m
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - Running backtest...
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - Backtest data length: 278784
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - 处理第 0/278784 条数据
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - 数据源 #0: 时间=2023-01-01 00:00:00, 价格=10.00, 持仓=0
2025-08-28 12:58:48 | INFO     | extend.core.backtest_logger:log_message:132 - Bar 1: 策略状态初始化完成
2025-08-28 12:58:49 | INFO     | extend.core.backtest_logger:log_message:132 - 处理第 100/278784 条数据
2025-08-28 12:58:49 | INFO     | extend.core.backtest_logger:log_message:132 - 数据源 #0: 时间=2023-01-01 08:20:00, 价格=9.74, 持仓=0
2025-08-28 12:58:50 | INFO     | extend.core.backtest_logger:log_message:132 - 处理第 200/278784 条数据
2025-08-28 12:58:50 | INFO     | extend.core.backtest_logger:log_message:132 - 数据源 #0: 时间=2023-01-01 16:40:00, 价格=9.85, 持仓=0
2025-08-28 12:58:51 | INFO     | extend.core.backtest_logger:log_message:132 - 处理第 300/278784 条数据
2025-08-28 12:58:51 | INFO     | extend.core.backtest_logger:log_message:132 - 数据源 #0: 时间=2023-01-02 01:00:00, 价格=9.91, 持仓=0
2025-08-28 12:58:51 | INFO     | extend.core.backtest_logger:log_message:132 - 数据准备中，需要至少 305 根K线
